x,y (H1),EXACT,%Err(H1)
5.357,14.51493702,13.79483039,0.05%
5.358,14.51608662,13.78146444,0.05%
5.359,14.51687065,13.76773196,0.05%
5.36,14.51728873,13.75363294,0.06%
5.361,14.51734048,13.73916734,0.06%
5.362,14.51702554,13.72433519,0.06%
5.363,14.51634355,13.70913649,0.06%
5.364,14.51529416,13.69357124,0.06%
5.365,14.51387702,13.67763949,0.06%
5.366,14.51209181,13.66134126,0.06%
5.367,14.5099382,13.6446766,0.06%
5.368,14.50741587,13.62764557,0.06%
5.369,14.50452453,13.61024823,0.07%
5.37,14.50126387,13.59248464,0.07%
5.371,14.49763361,13.5743549,0.07%
5.372,14.49363347,13.5558591,0.07%
5.373,14.48926318,13.53699733,0.07%
5.374,14.48452249,13.51776971,0.07%
5.375,14.47941113,13.49817636,0.07%
5.376,14.47392887,13.4782174,0.07%
5.377,14.46807548,13.45789298,0.08%
5.378,14.46185074,13.43720324,0.08%
5.379,14.45525442,13.41614833,0.08%
5.38,14.44828632,13.39472844,0.08%
5.381,14.44094625,13.37294372,0.08%
5.382,14.43323402,13.35079437,0.08%
5.383,14.42514946,13.32828058,0.08%
5.384,14.41669239,13.30540256,0.08%
5.385,14.40786266,13.28216052,0.08%
5.386,14.39866011,13.25855468,0.09%
5.387,14.38908461,13.23458528,0.09%
5.388,14.37913602,13.21025255,0.09%
5.389,14.36881423,13.18555675,0.09%
5.39,14.35811911,13.16049813,0.09%
5.391,14.34705057,13.13507698,0.09%
5.392,14.33560852,13.10929356,0.09%
5.393,14.32379286,13.08314817,0.09%
5.394,14.31160352,13.05664111,0.10%
5.395,14.29904044,13.02977267,0.10%
5.396,14.28610356,13.00254319,0.10%
5.397,14.27279284,12.97495299,0.10%
5.398,14.25910822,12.94700239,0.10%
5.399,14.2450497,12.91869176,0.10%
5.4,14.23061724,12.89002144,0.10%
5.401,14.21581084,12.86099179,0.11%
5.402,14.2006305,12.8316032,0.11%
5.403,14.18507623,12.80185604,0.11%
5.404,14.16914804,12.77175071,0.11%
5.405,14.15284597,12.74128761,0.11%
5.406,14.13617005,12.71046715,0.11%
5.407,14.11912033,12.67928976,0.11%
5.408,14.10169687,12.64775586,0.11%
5.409,14.08389973,12.61586589,0.12%
5.41,14.06572899,12.5836203,0.12%
5.411,14.04718473,12.55101955,0.12%
5.412,14.02826705,12.51806411,0.12%
5.413,14.00897605,12.48475446,0.12%
5.414,13.98931185,12.45109109,0.12%
5.415,13.96927457,12.41707448,0.13%
5.416,13.94886434,12.38270515,0.13%
5.417,13.92808131,12.34798362,0.13%
5.418,13.90692562,12.3129104,0.13%
5.419,13.88539745,12.27748603,0.13%
5.42,13.86349695,12.24171105,0.13%
5.421,13.84122431,12.20558603,0.13%
5.422,13.81857973,12.16911151,0.14%
5.423,13.7955634,12.13228807,0.14%
5.424,13.77217552,12.0951163,0.14%
5.425,13.74841633,12.05759678,0.14%
5.426,13.72428605,12.01973011,0.14%
5.427,13.69978491,11.98151691,0.14%
5.428,13.67491317,11.94295779,0.15%
5.429,13.64967108,11.90405337,0.15%
5.43,13.62405891,11.86480431,0.15%
5.431,13.59807693,11.82521123,0.15%
5.432,13.57172544,11.78527481,0.15%
5.433,13.54500473,11.7449957,0.15%
5.434,13.5179151,11.70437458,0.15%
5.435,13.49045687,11.66341213,0.16%
5.436,13.46263036,11.62210905,0.16%
5.437,13.43443591,11.58046604,0.16%
5.438,13.40587387,11.53848381,0.16%
5.439,13.37694458,11.49616309,0.16%
5.44,13.34764842,11.45350459,0.17%
5.441,13.31798574,11.41050907,0.17%
5.442,13.28795695,11.36717727,0.17%
5.443,13.25756242,11.32350995,0.17%
5.444,13.22680256,11.27950788,0.17%
5.445,13.19567778,11.23517183,0.17%
5.446,13.1641885,11.1905026,0.18%
5.447,13.13233516,11.14550096,0.18%
5.448,13.1001182,11.10016774,0.18%
5.449,13.06753805,11.05450374,0.18%
5.45,13.03459519,11.00850978,0.18%
5.451,13.00129009,10.9621867,0.19%
5.452,12.96762321,10.91553534,0.19%
5.453,12.93359506,10.86855655,0.19%
5.454,12.89920613,10.82125118,0.19%
5.455,12.86445692,10.77362012,0.19%
5.456,12.82934796,10.72566422,0.20%
5.457,12.79387976,10.67738438,0.20%
5.458,12.75805288,10.6287815,0.20%
5.459,12.72186785,10.57985648,0.20%
5.46,12.68532523,10.53061023,0.20%
5.461,12.64842558,10.48104368,0.21%
5.462,12.61116949,10.43115776,0.21%
5.463,12.57355753,10.38095341,0.21%
5.464,12.53559029,10.33043157,0.21%
5.465,12.49726839,10.27959321,0.22%
5.466,12.45859244,10.2284393,0.22%
5.467,12.41956305,10.17697081,0.22%
5.468,12.38018087,10.12518872,0.22%
5.469,12.34044653,10.07309404,0.23%
5.47,12.30036068,10.02068775,0.23%
5.471,12.25992399,9.967970891,0.23%
5.472,12.21913712,9.914944465,0.23%
5.473,12.17800076,9.861609507,0.23%
5.474,12.1365156,9.807967055,0.24%
5.475,12.09468233,9.754018156,0.24%
5.476,12.05250166,9.699763868,0.24%
5.477,12.00997431,9.645205254,0.25%
5.478,11.96710101,9.59034339,0.25%
5.479,11.9238825,9.535179356,0.25%
5.48,11.88031952,9.479714246,0.25%
5.481,11.83641283,9.423949158,0.26%
5.482,11.79216319,9.367885202,0.26%
5.483,11.74757138,9.311523494,0.26%
5.484,11.70263818,9.25486516,0.26%
5.485,11.65736438,9.197911336,0.27%
5.486,11.61175079,9.140663164,0.27%
5.487,11.56579823,9.083121796,0.27%
5.488,11.51950751,9.025288393,0.28%
5.489,11.47287946,8.967164122,0.28%
5.49,11.42591492,8.908750162,0.28%
5.491,11.37861475,8.850047698,0.29%
5.492,11.3309798,8.791057925,0.29%
5.493,11.28301095,8.731782046,0.29%
5.494,11.23470906,8.672221271,0.30%
5.495,11.18607503,8.61237682,0.30%
5.496,11.13710975,8.552249922,0.30%
5.497,11.08781413,8.491841812,0.31%
5.498,11.03818908,8.431153736,0.31%
5.499,10.98823553,8.370186946,0.31%
5.5,10.93795441,8.308942704,0.32%
5.501,10.88734667,8.24742228,0.32%
5.502,10.83641324,8.18562695,0.32%
5.503,10.78515511,8.123558002,0.33%
5.504,10.73357323,8.061216729,0.33%
5.505,10.68166858,7.998604434,0.34%
5.506,10.62944215,7.935722428,0.34%
5.507,10.57689495,7.872572029,0.34%
5.508,10.52402797,7.809154564,0.35%
5.509,10.47084224,7.745471368,0.35%
5.51,10.41733877,7.681523784,0.36%
5.511,10.36351861,7.617313163,0.36%
5.512,10.30938278,7.552840864,0.36%
5.513,10.25493236,7.488108253,0.37%
5.514,10.20016839,7.423116706,0.37%
5.515,10.14509194,7.357867605,0.38%
5.516,10.0897041,7.292362342,0.38%
5.517,10.03400596,7.226602314,0.39%
5.518,9.977998597,7.160588928,0.39%
5.519,9.921683134,7.094323598,0.40%
5.52,9.86506068,7.027807747,0.40%
5.521,9.808132358,6.961042803,0.41%
5.522,9.750899301,6.894030205,0.41%
5.523,9.693362649,6.826771397,0.42%
5.524,9.635523553,6.759267832,0.43%
5.525,9.57738317,6.691520971,0.43%
5.526,9.518942669,6.623532281,0.44%
5.527,9.460203224,6.555303239,0.44%
5.528,9.401166022,6.486835328,0.45%
5.529,9.341832256,6.418130037,0.46%
5.53,9.282203127,6.349188866,0.46%
5.531,9.222279847,6.28001332,0.47%
5.532,9.162063635,6.210604912,0.48%
5.533,9.101555719,6.140965163,0.48%
5.534,9.040757337,6.0710956,0.49%
5.535,8.979669733,6.000997758,0.50%
5.536,8.918294161,5.93067318,0.50%
5.537,8.856631884,5.860123416,0.51%
5.538,8.794684172,5.789350023,0.52%
5.539,8.732452306,5.718354564,0.53%
5.54,8.669937572,5.647138612,0.54%
5.541,8.607141267,5.575703744,0.54%
5.542,8.544064696,5.504051547,0.55%
5.543,8.480709171,5.432183612,0.56%
5.544,8.417076015,5.360101541,0.57%
5.545,8.353166557,5.287806938,0.58%
5.546,8.288982135,5.215301419,0.59%
5.547,8.224524095,5.142586603,0.60%
5.548,8.159793793,5.069664119,0.61%
5.549,8.09479259,4.996535601,0.62%
5.55,8.029521858,4.923202689,0.63%
5.551,7.963982977,4.849667033,0.64%
5.552,7.898177333,4.775930287,0.65%
5.553,7.832106322,4.701994112,0.67%
5.554,7.765771348,4.627860178,0.68%
5.555,7.699173823,4.553530158,0.69%
5.556,7.632315165,4.479005734,0.70%
5.557,7.565196804,4.404288595,0.72%
5.558,7.497820174,4.329380436,0.73%
5.559,7.43018672,4.254282957,0.75%
5.56,7.362297893,4.178997866,0.76%
5.561,7.294155152,4.103526878,0.78%
5.562,7.225759966,4.027871713,0.79%
5.563,7.157113809,3.952034098,0.81%
5.564,7.088218164,3.876015766,0.83%
5.565,7.019074522,3.799818458,0.85%
5.566,6.949684382,3.723443918,0.87%
5.567,6.880049251,3.646893899,0.89%
5.568,6.810170642,3.57017016,0.91%
5.569,6.740050076,3.493274464,0.93%
5.57,6.669689084,3.416208583,0.95%
5.571,6.599089203,3.338974292,0.98%
5.572,6.528251976,3.261573375,1.00%
5.573,6.457178956,3.18400762,1.03%
5.574,6.385871702,3.106278821,1.06%
5.575,6.314331782,3.02838878,1.09%
5.576,6.24256077,2.950339303,1.12%
5.577,6.170560248,2.872132201,1.15%
5.578,6.098331806,2.793769294,1.18%
5.579,6.025877039,2.715252403,1.22%
5.58,5.953197551,2.63658336,1.26%
5.581,5.880294955,2.557763999,1.30%
5.582,5.807170869,2.478796162,1.34%
5.583,5.733826917,2.399681693,1.39%
5.584,5.660264734,2.320422446,1.44%
5.585,5.586485959,2.241020278,1.49%
5.586,5.512492239,2.161477051,1.55%
5.587,5.438285229,2.081794634,1.61%
5.588,5.36386659,2.001974901,1.68%
5.589,5.289237989,1.922019731,1.75%
5.59,5.214401103,1.841931008,1.83%
5.591,5.139357614,1.761710622,1.92%
5.592,5.06410921,1.681360468,2.01%
5.593,4.988657587,1.600882445,2.12%
5.594,4.913004449,1.520278459,2.23%
5.595,4.837151504,1.43955042,2.36%
5.596,4.76110047,1.358700243,2.50%
5.597,4.684853069,1.277729849,2.67%
5.598,4.608411032,1.196641163,2.85%
5.599,4.531776093,1.115436115,3.06%
5.6,4.454949997,1.03411664,3.31%
5.601,4.377934493,0.952684678,3.60%
5.602,4.300731337,0.871142174,3.94%
5.603,4.223342291,0.789491076,4.35%
5.604,4.145769126,0.707733339,4.86%
5.605,4.068013615,0.625870923,5.50%
5.606,3.990077542,0.543905789,6.34%
5.607,3.911962694,0.461839906,7.47%
5.608,3.833670866,0.379675246,9.10%
5.609,3.755203858,0.297413787,11.63%
5.61,3.676563478,0.215057509,16.10%
5.611,3.597751539,0.132608398,26.13%
5.612,3.51876986,0.050068444,69.28%
5.613,3.439620267,-0.032560358,-106.64%
5.614,3.360304591,-0.115276011,-30.15%
5.615,3.280824669,-0.19807651,-17.56%
5.616,3.201182346,-0.280959851,-12.39%
5.617,3.12137947,-0.36392402,-9.58%
5.618,3.041417898,-0.446967005,-7.80%
5.619,2.96129949,-0.530086784,-6.59%
5.62,2.881026114,-0.613281336,-5.70%
5.621,2.800599641,-0.696548634,-5.02%
5.622,2.720021952,-0.779886647,-4.49%
5.623,2.63929493,-0.86329334,-4.06%
5.624,2.558420465,-0.946766674,-3.70%
5.625,2.477400453,-1.030304609,-3.40%
5.626,2.396236795,-1.113905097,-3.15%
5.627,2.314931398,-1.197566091,-2.93%
5.628,2.233486173,-1.281285536,-2.74%
5.629,2.151903039,-1.365061376,-2.58%
5.63,2.070183918,-1.448891551,-2.43%
5.631,1.988330739,-1.532773999,-2.30%
5.632,1.906345436,-1.616706651,-2.18%
5.633,1.824229947,-1.700687438,-2.07%
5.634,1.741986217,-1.784714287,-1.98%
5.635,1.659616194,-1.868785121,-1.89%
5.636,1.577121835,-1.95289786,-1.81%
5.637,1.494505098,-2.037050421,-1.73%
5.638,1.411767947,-2.121240718,-1.67%
5.639,1.328912353,-2.205466662,-1.60%
5.64,1.245940291,-2.28972616,-1.54%
5.641,1.162853739,-2.374017119,-1.49%
5.642,1.079654682,-2.458337439,-1.44%
5.643,0.99634511,-2.54268502,-1.39%
5.644,0.912927016,-2.627057759,-1.35%
5.645,0.8294024,-2.711453549,-1.31%
5.646,0.745773264,-2.795870281,-1.27%
5.647,0.662041618,-2.880305843,-1.23%
5.648,0.578209472,-2.964758122,-1.20%
5.649,0.494278846,-3.049225001,-1.16%
5.65,0.410251761,-3.13370436,-1.13%
5.651,0.326130242,-3.218194077,-1.10%
5.652,0.241916321,-3.302692029,-1.07%
5.653,0.157612032,-3.38719609,-1.05%
5.654,0.073219415,-3.47170413,-1.02%
5.655,-0.011259486,-3.556214018,-1.00%
5.656,-0.095822625,-3.640723622,-0.97%
5.657,-0.180467947,-3.725230806,-0.95%
5.658,-0.265193399,-3.809733434,-0.93%
5.659,-0.349996919,-3.894229365,-0.91%
5.66,-0.434876442,-3.978716458,-0.89%
5.661,-0.519829902,-4.063192571,-0.87%
5.662,-0.604855226,-4.147655557,-0.85%
5.663,-0.689950337,-4.232103272,-0.84%
5.664,-0.775113156,-4.316533564,-0.82%
5.665,-0.860341599,-4.400944285,-0.80%
5.666,-0.945633578,-4.485333282,-0.79%
5.667,-1.030987003,-4.569698402,-0.77%
5.668,-1.116399779,-4.654037489,-0.76%
5.669,-1.201869807,-4.738348387,-0.75%
5.67,-1.287394985,-4.822628938,-0.73%
5.671,-1.372973209,-4.906876982,-0.72%
5.672,-1.458602369,-4.991090358,-0.71%
5.673,-1.544280353,-5.075266904,-0.70%
5.674,-1.630005045,-5.159404458,-0.68%
5.675,-1.715774326,-5.243500853,-0.67%
5.676,-1.801586075,-5.327553925,-0.66%
5.677,-1.887438166,-5.411561507,-0.65%
5.678,-1.97332847,-5.495521431,-0.64%
5.679,-2.059254856,-5.579431528,-0.63%
5.68,-2.14521519,-5.66328963,-0.62%
5.681,-2.231207333,-5.747093564,-0.61%
5.682,-2.317229145,-5.83084116,-0.60%
5.683,-2.403278483,-5.914530247,-0.59%
5.684,-2.4893532,-5.99815865,-0.58%
5.685,-2.575451148,-6.081724197,-0.58%
5.686,-2.661570174,-6.165224714,-0.57%
5.687,-2.747708124,-6.248658027,-0.56%
5.688,-2.833862841,-6.332021959,-0.55%
5.689,-2.920032165,-6.415314337,-0.54%
5.69,-3.006213934,-6.498532984,-0.54%
5.691,-3.092405983,-6.581675724,-0.53%
5.692,-3.178606145,-6.66474038,-0.52%
5.693,-3.26481225,-6.747724777,-0.52%
5.694,-3.351022127,-6.830626737,-0.51%
5.695,-3.437233602,-6.913444084,-0.50%
5.696,-3.523444498,-6.996174641,-0.50%
5.697,-3.609652637,-7.078816231,-0.49%
5.698,-3.695855838,-7.161366677,-0.48%
5.699,-3.782051918,-7.243823803,-0.48%
5.7,-3.868238693,-7.326185432,-0.47%
5.701,-3.954413976,-7.408449388,-0.47%
5.702,-4.04057558,-7.490613495,-0.46%
5.703,-4.126721312,-7.572675577,-0.46%
5.704,-4.212848982,-7.65463346,-0.45%
5.705,-4.298956394,-7.736484969,-0.44%
5.706,-4.385041355,-7.818227928,-0.44%
5.707,-4.471101666,-7.899860166,-0.43%
5.708,-4.55713513,-7.981379508,-0.43%
5.709,-4.643139544,-8.062783783,-0.42%
5.71,-4.729112709,-8.144070819,-0.42%
5.711,-4.81505242,-8.225238444,-0.41%
5.712,-4.900956473,-8.30628449,-0.41%
5.713,-4.986822662,-8.387206786,-0.41%
5.714,-5.07264878,-8.468003166,-0.40%
5.715,-5.15843262,-8.548671461,-0.40%
5.716,-5.24417197,-8.629209505,-0.39%
5.717,-5.329864622,-8.709615135,-0.39%
5.718,-5.415508363,-8.789886185,-0.38%
5.719,-5.501100981,-8.870020494,-0.38%
5.72,-5.586640263,-8.9500159,-0.38%
5.721,-5.672123993,-9.029870244,-0.37%
5.722,-5.757549958,-9.109581367,-0.37%
5.723,-5.84291594,-9.189147111,-0.36%
5.724,-5.928219725,-9.268565323,-0.36%
5.725,-6.013459093,-9.347833846,-0.36%
5.726,-6.098631829,-9.42695053,-0.35%
5.727,-6.183735712,-9.505913224,-0.35%
5.728,-6.268768525,-9.584719779,-0.35%
5.729,-6.353728048,-9.663368047,-0.34%
5.73,-6.438612061,-9.741855884,-0.34%
5.731,-6.523418345,-9.820181146,-0.34%
5.732,-6.608144679,-9.898341692,-0.33%
5.733,-6.692788843,-9.976335382,-0.33%
5.734,-6.777348617,-10.05416008,-0.33%
5.735,-6.861821779,-10.13181365,-0.32%
5.736,-6.946206109,-10.20929396,-0.32%
5.737,-7.030499387,-10.28659888,-0.32%
5.738,-7.114699392,-10.36372627,-0.31%
5.739,-7.198803904,-10.44067403,-0.31%
5.74,-7.282810701,-10.51744001,-0.31%
5.741,-7.366717565,-10.5940221,-0.30%
5.742,-7.450522275,-10.67041818,-0.30%
5.743,-7.534222613,-10.74662614,-0.30%
5.744,-7.617816359,-10.82264386,-0.30%
5.745,-7.701301295,-10.89846922,-0.29%
5.746,-7.784675203,-10.97410013,-0.29%
5.747,-7.867935865,-11.04953448,-0.29%
5.748,-7.951081066,-11.12477016,-0.29%
5.749,-8.034108588,-11.19980508,-0.28%
5.75,-8.117016218,-11.27463714,-0.28%
5.751,-8.199801739,-11.34926424,-0.28%
5.752,-8.28246294,-11.4236843,-0.27%
5.753,-8.364997606,-11.49789522,-0.27%
5.754,-8.447403527,-11.57189493,-0.27%
5.755,-8.529678493,-11.64568135,-0.27%
5.756,-8.611820292,-11.71925239,-0.27%
5.757,-8.693826718,-11.79260598,-0.26%
5.758,-8.775695563,-11.86574005,-0.26%
5.759,-8.857424621,-11.93865253,-0.26%
5.76,-8.939011687,-12.01134137,-0.26%
5.761,-9.020454559,-12.0838045,-0.25%
5.762,-9.101751034,-12.15603986,-0.25%
5.763,-9.182898913,-12.2280454,-0.25%
5.764,-9.263895997,-12.29981907,-0.25%
5.765,-9.344740089,-12.37135883,-0.24%
5.766,-9.425428992,-12.44266264,-0.24%
5.767,-9.505960515,-12.51372845,-0.24%
5.768,-9.586332464,-12.58455424,-0.24%
5.769,-9.66654265,-12.65513798,-0.24%
5.77,-9.746588884,-12.72547763,-0.23%
5.771,-9.826468981,-12.79557119,-0.23%
5.772,-9.906180756,-12.86541662,-0.23%
5.773,-9.985722027,-12.93501193,-0.23%
5.774,-10.06509061,-13.00435509,-0.23%
5.775,-10.14428434,-13.07344412,-0.22%
5.776,-10.22330103,-13.142277,-0.22%
5.777,-10.3021385,-13.21085174,-0.22%
5.778,-10.3807946,-13.27916635,-0.22%
5.779,-10.45926714,-13.34721885,-0.22%
5.78,-10.53755397,-13.41500725,-0.21%
5.781,-10.61565292,-13.48252958,-0.21%
5.782,-10.69356183,-13.54978387,-0.21%
5.783,-10.77127854,-13.61676814,-0.21%
5.784,-10.84880089,-13.68348044,-0.21%
5.785,-10.92612674,-13.74991881,-0.21%
5.786,-11.00325393,-13.81608129,-0.20%
5.787,-11.08018032,-13.88196594,-0.20%
5.788,-11.15690375,-13.94757082,-0.20%
5.789,-11.2334221,-14.01289398,-0.20%
5.79,-11.30973321,-14.0779335,-0.20%
5.791,-11.38583497,-14.14268746,-0.19%
5.792,-11.46172522,-14.20715392,-0.19%
5.793,-11.53740186,-14.27133097,-0.19%
5.794,-11.61286274,-14.3352167,-0.19%
5.795,-11.68810575,-14.39880921,-0.19%
5.796,-11.76312877,-14.46210659,-0.19%
5.797,-11.83792968,-14.52510696,-0.19%
5.798,-11.91250638,-14.58780842,-0.18%
5.799,-11.98685675,-14.65020908,-0.18%
5.8,-12.06097868,-14.71230708,-0.18%
5.801,-12.13487009,-14.77410055,-0.18%
5.802,-12.20852886,-14.8355876,-0.18%
5.803,-12.28195292,-14.89676639,-0.18%
5.804,-12.35514015,-14.95763506,-0.17%
5.805,-12.42808849,-15.01819177,-0.17%
5.806,-12.50079585,-15.07843467,-0.17%
5.807,-12.57326015,-15.13836192,-0.17%
5.808,-12.64547932,-15.1979717,-0.17%
5.809,-12.71745129,-15.25726218,-0.17%
5.81,-12.78917399,-15.31623154,-0.16%
5.811,-12.86064536,-15.37487798,-0.16%
5.812,-12.93186334,-15.43319969,-0.16%
5.813,-13.00282589,-15.49119487,-0.16%
5.814,-13.07353094,-15.54886173,-0.16%
5.815,-13.14397647,-15.60619848,-0.16%
5.816,-13.21416043,-15.66320335,-0.16%
5.817,-13.28408078,-15.71987456,-0.15%
5.818,-13.3537355,-15.77621035,-0.15%
5.819,-13.42312256,-15.83220895,-0.15%
5.82,-13.49223994,-15.88786863,-0.15%
5.821,-13.56108562,-15.94318762,-0.15%
5.822,-13.62965759,-15.9981642,-0.15%
5.823,-13.69795385,-16.05279663,-0.15%
5.824,-13.76597239,-16.10708318,-0.15%
5.825,-13.83371122,-16.16102215,-0.14%
5.826,-13.90116835,-16.21461182,-0.14%
5.827,-13.96834179,-16.26785048,-0.14%
5.828,-14.03522956,-16.32073644,-0.14%
5.829,-14.10182969,-16.37326802,-0.14%
5.83,-14.1681402,-16.42544352,-0.14%
5.831,-14.23415914,-16.47726128,-0.14%
5.832,-14.29988453,-16.52871962,-0.13%
5.833,-14.36531443,-16.5798169,-0.13%
5.834,-14.43044688,-16.63055145,-0.13%
5.835,-14.49527995,-16.68092163,-0.13%
5.836,-14.5598117,-16.73092581,-0.13%
5.837,-14.6240402,-16.78056235,-0.13%
5.838,-14.68796351,-16.82982964,-0.13%
5.839,-14.75157972,-16.87872605,-0.13%
5.84,-14.81488692,-16.92724999,-0.12%
5.841,-14.8778832,-16.97539986,-0.12%
5.842,-14.94056665,-17.02317405,-0.12%
5.843,-15.00293537,-17.070571,-0.12%
5.844,-15.06498749,-17.11758913,-0.12%
5.845,-15.1267211,-17.16422687,-0.12%
5.846,-15.18813435,-17.21048265,-0.12%
5.847,-15.24922534,-17.25635494,-0.12%
5.848,-15.30999222,-17.30184219,-0.12%
5.849,-15.37043313,-17.34694285,-0.11%
5.85,-15.43054621,-17.39165542,-0.11%
5.851,-15.49032962,-17.43597836,-0.11%
5.852,-15.54978152,-17.47991018,-0.11%
5.853,-15.60890007,-17.52344936,-0.11%
5.854,-15.66768345,-17.56659442,-0.11%
5.855,-15.72612984,-17.60934387,-0.11%
5.856,-15.78423742,-17.65169624,-0.11%
5.857,-15.84200438,-17.69365006,-0.10%
5.858,-15.89942893,-17.73520386,-0.10%
5.859,-15.95650928,-17.77635621,-0.10%
5.86,-16.01324363,-17.81710565,-0.10%
5.861,-16.0696302,-17.85745076,-0.10%
5.862,-16.12566724,-17.89739012,-0.10%
5.863,-16.18135296,-17.9369223,-0.10%
5.864,-16.23668561,-17.9760459,-0.10%
5.865,-16.29166344,-18.01475953,-0.10%
5.866,-16.34628471,-18.05306179,-0.09%
5.867,-16.40054768,-18.09095131,-0.09%
5.868,-16.45445061,-18.12842672,-0.09%
5.869,-16.5079918,-18.16548666,-0.09%
5.87,-16.56116952,-18.20212976,-0.09%
5.871,-16.61398206,-18.2383547,-0.09%
5.872,-16.66642773,-18.27416014,-0.09%
5.873,-16.71850484,-18.30954475,-0.09%
5.874,-16.7702117,-18.34450722,-0.09%
5.875,-16.82154663,-18.37904624,-0.08%
5.876,-16.87250797,-18.41316052,-0.08%
5.877,-16.92309405,-18.44684877,-0.08%
5.878,-16.97330322,-18.48010971,-0.08%
5.879,-17.02313383,-18.51294207,-0.08%
5.88,-17.07258426,-18.54534461,-0.08%
5.881,-17.12165286,-18.57731606,-0.08%
5.882,-17.17033802,-18.60885519,-0.08%
5.883,-17.21863811,-18.63996076,-0.08%
5.884,-17.26655155,-18.67063157,-0.08%
5.885,-17.31407673,-18.7008664,-0.07%
5.886,-17.36121206,-18.73066405,-0.07%
5.887,-17.40795595,-18.76002334,-0.07%
5.888,-17.45430685,-18.78894307,-0.07%
5.889,-17.50026318,-18.81742208,-0.07%
5.89,-17.54582338,-18.8454592,-0.07%
5.891,-17.59098592,-18.8730533,-0.07%
5.892,-17.63574924,-18.90020323,-0.07%
5.893,-17.68011183,-18.92690785,-0.07%
5.894,-17.72407216,-18.95316606,-0.06%
5.895,-17.76762872,-18.97897673,-0.06%
5.896,-17.81077999,-19.00433877,-0.06%
5.897,-17.8535245,-19.02925108,-0.06%
5.898,-17.89586074,-19.0537126,-0.06%
5.899,-17.93778725,-19.07772225,-0.06%
5.9,-17.97930254,-19.10127897,-0.06%
5.901,-18.02040518,-19.12438171,-0.06%
5.902,-18.06109369,-19.14702944,-0.06%
5.903,-18.10136664,-19.16922112,-0.06%
5.904,-18.1412226,-19.19095575,-0.05%
5.905,-18.18066014,-19.21223232,-0.05%
5.906,-18.21967784,-19.23304982,-0.05%
5.907,-18.25827431,-19.25340727,-0.05%
5.908,-18.29644814,-19.27330371,-0.05%
5.909,-18.33419795,-19.29273816,-0.05%
5.91,-18.37152236,-19.31170967,-0.05%
5.911,-18.40842,-19.33021731,-0.05%
5.912,-18.44488951,-19.34826013,-0.05%
5.913,-18.48092955,-19.36583722,-0.05%
5.914,-18.51653876,-19.38294767,-0.04%
5.915,-18.55171583,-19.39959057,-0.04%
5.916,-18.58645943,-19.41576505,-0.04%
5.917,-18.62076825,-19.43147021,-0.04%
5.918,-18.65464098,-19.44670521,-0.04%
5.919,-18.68807634,-19.46146917,-0.04%
5.92,-18.72107305,-19.47576127,-0.04%
5.921,-18.75362982,-19.48958065,-0.04%
5.922,-18.78574541,-19.50292651,-0.04%
5.923,-18.81741854,-19.51579803,-0.04%
5.924,-18.84864799,-19.52819441,-0.03%
5.925,-18.87943252,-19.54011486,-0.03%
5.926,-18.90977091,-19.55155861,-0.03%
5.927,-18.93966194,-19.56252489,-0.03%
5.928,-18.96910442,-19.57301294,-0.03%
5.929,-18.99809714,-19.58302202,-0.03%
5.93,-19.02663892,-19.5925514,-0.03%
5.931,-19.05472861,-19.60160036,-0.03%
5.932,-19.08236502,-19.61016819,-0.03%
5.933,-19.10954701,-19.61825419,-0.03%
5.934,-19.13627345,-19.62585768,-0.02%
5.935,-19.16254319,-19.63297797,-0.02%
5.936,-19.18835512,-19.63961442,-0.02%
5.937,-19.21370813,-19.64576635,-0.02%
5.938,-19.23860111,-19.65143315,-0.02%
5.939,-19.26303298,-19.65661416,-0.02%
5.94,-19.28700267,-19.66130879,-0.02%
5.941,-19.31050909,-19.66551642,-0.02%
